order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
d0bc7084-a727-4cd5-b620-99c22d6bd89b,3,07b9d930-b2f3-4d94-9adf-1eef78b4d543,4ccd0b1b-cc0e-46b7-b0a2-74e511782ed7,2025-11-06,749.12,130.39
39fc369a-9fb8-4a06-b446-606b09249774,1,43e5228e-26cd-40e1-8841-b218b4c15618,5c07f1bc-312b-49c0-8c88-9ed42393743f,2026-01-09,2789.37,137.21
39fc369a-9fb8-4a06-b446-606b09249774,2,5739bbc7-fd91-40cd-92a1-7a87559c9d3d,92af7ed2-407e-442a-9227-ac85fc972d1b,2026-01-09,4632.09,21.8
39fc369a-9fb8-4a06-b446-606b09249774,3,14e49756-9e85-43c9-939f-3b729b2824be,015a9abe-5fb0-4246-aa81-40e467a053d6,2026-01-09,544.84,255.74
39fc369a-9fb8-4a06-b446-606b09249774,4,7bfe3120-c87a-4bb8-aa6d-21cf64318a7d,69a1e866-e338-4a31-bca4-dfba2e19d39b,2026-01-09,3081.59,235.52
ace84ae9-9fec-4960-84cb-22793096bbbd,1,14e49756-9e85-43c9-939f-3b729b2824be,d36c23cf-1b99-48d4-9202-384b4efd205c,2025-08-01,4404.15,33.41
ace84ae9-9fec-4960-84cb-22793096bbbd,2,43d27e38-d3f8-469d-8d3f-6cc774208e76,b2d63ca5-7c51-46c0-9b73-593fdaa1ee2c,2025-08-01,85.76,278.58
ace84ae9-9fec-4960-84cb-22793096bbbd,3,3e1d7b56-91ea-4eeb-9561-4d40223ea4ae,bdcfaee5-68ce-402b-b749-a6720c0ea02d,2025-08-01,3548.37,182.18
da9c02fe-8845-4e24-af6f-07cf91e44888,1,d26b7fe7-c56e-44e0-890b-3391a346e420,18e617d6-5b43-4d43-b0b4-d13913a7b687,2025-10-07,2110.3,244.15
da9c02fe-8845-4e24-af6f-07cf91e44888,2,8a7e08ff-0754-4c39-ac90-6c99519dec3d,315c4018-9f66-47db-9aef-fb081234f53d,2025-10-07,3874.19,210.78
da9c02fe-8845-4e24-af6f-07cf91e44888,3,b7c73fa5-fa0d-4cb5-b91d-477e7ea67c4b,a157ba17-d5bb-4846-95ff-f5e7c96111c3,2025-10-07,1070.49,195.55
da9c02fe-8845-4e24-af6f-07cf91e44888,4,43d27e38-d3f8-469d-8d3f-6cc774208e76,df854784-14f0-4a10-9213-23a4bb400d73,2025-10-07,2639.28,129.49
3dd6a232-69ea-4f14-b646-b8032d36cbce,1,530798e8-bdb7-4006-9776-cd5e354f4ea3,8696c962-8436-460c-8fbc-d5d293cebcc5,2025-12-15,3072.16,20.91
3dd6a232-69ea-4f14-b646-b8032d36cbce,2,21f16936-613a-4a41-9210-50af9edeb08a,52f837ac-fd30-4ff5-ad58-6d4361367e20,2025-12-15,941.0,154.97
3dd6a232-69ea-4f14-b646-b8032d36cbce,3,d26b7fe7-c56e-44e0-890b-3391a346e420,ab1d2e21-f11d-47ae-b2e2-778f07879f1b,2025-12-15,4753.98,191.89
77e764dd-86a1-4df3-bbc9-bfa18015f857,1,d16983cf-4985-4ff8-8f64-6d2eb9bcdbdb,294a46a4-ec5b-4b27-b002-a4443a6e0049,2025-08-04,1771.88,11.33
77e764dd-86a1-4df3-bbc9-bfa18015f857,2,74da6965-7d65-4e28-a04b-72d365162eec,563ed75f-77d3-407c-84d4-5e870099a18d,2025-08-04,1216.41,44.08
77e764dd-86a1-4df3-bbc9-bfa18015f857,3,68ba46f1-df12-4c26-abaa-3ff4eb2af9c8,e640ef02-05a6-4c01-a0d6-4fe703a40195,2025-08-04,2674.49,37.75
77e764dd-86a1-4df3-bbc9-bfa18015f857,4,7d8cea90-baf0-49e1-950d-b14f23518461,7cdb2977-4064-48a8-9b48-6327f5cc39fc,2025-08-04,1841.41,230.73
5a6e587e-a7e2-4b3c-8edd-4f2f0007fadb,1,3e1d7b56-91ea-4eeb-9561-4d40223ea4ae,7f6f006c-db8d-40a7-9f00-8ec27361a8a9,2025-08-27,2347.87,191.67
5a6e587e-a7e2-4b3c-8edd-4f2f0007fadb,2,59377202-6bdc-4e24-9d8c-5d968fe24295,4d836754-6ec6-4601-b084-e88598fada2b,2025-08-27,1080.14,25.39
5a6e587e-a7e2-4b3c-8edd-4f2f0007fadb,3,9d1c7e20-8d6c-4554-add2-87dd3aa025fc,f20fe88e-ea2e-4efb-84ea-15a3530b630e,2025-08-27,607.76,53.27
28cf61d0-4ef8-468d-a521-484043aa9d55,1,4147b56e-15f4-4ec8-8626-aaafb6e0febf,c57c2dcb-cae5-4109-9582-caf120a1defb,2025-12-13,2512.7,56.33
28cf61d0-4ef8-468d-a521-484043aa9d55,2,559a9c6d-5e6c-49fe-9a9d-f5286d663d5b,7db46081-3243-4eda-a4d4-f8a3cffc0198,2025-12-13,4617.23,25.67
28cf61d0-4ef8-468d-a521-484043aa9d55,3,aca78d96-668b-4fa7-bc9d-6835e9dfa8f4,95e98e7c-654a-4d15-95a9-0e20ff69c69f,2025-12-13,1852.76,70.78
28cf61d0-4ef8-468d-a521-484043aa9d55,4,14e49756-9e85-43c9-939f-3b729b2824be,38b79e28-d69c-443f-85cc-76fdda7eca96,2025-12-13,1294.34,188.88
4310498c-fb2c-4a76-a6b4-9848f2a8912f,1,2f4b2e1a-d20c-4d0c-b958-e334bd92f7f4,4d9f39e1-85ee-4f66-b51e-6ae232519d5f,2025-10-03,264.42,224.72
4310498c-fb2c-4a76-a6b4-9848f2a8912f,2,df3585f0-90b2-47be-b0ba-56a56f0774a8,4a273256-495e-4062-a6b9-b8834610e6b4,2025-10-03,4628.06,61.01
4310498c-fb2c-4a76-a6b4-9848f2a8912f,3,49f59e4a-93d2-4516-b119-4b61251a576b,2ebd7d87-dfa8-455c-b39e-c02a0b88f521,2025-10-03,3938.19,150.67
4310498c-fb2c-4a76-a6b4-9848f2a8912f,4,60af839c-9587-431f-9305-2df2bf9a0872,e8536e55-9327-40ea-b6e1-3a9f668cc257,2025-10-03,624.52,269.57
da004e6d-60bc-4fba-aff5-035cdf104667,1,910af029-ef15-4d85-8a5a-e82b09a85518,cc070e3d-1824-443c-a9d4-1853752529f9,2025-09-13,2983.9,104.53
da004e6d-60bc-4fba-aff5-035cdf104667,2,4d966d81-6203-4a8e-8995-a7aa64dbcab3,121efcb9-f98a-4d4b-aeda-e093003c8577,2025-09-13,1033.82,206.29
da004e6d-60bc-4fba-aff5-035cdf104667,3,6c18716e-3cac-4098-884d-28d3d9d2b6ff,7929dd6b-1bb2-4237-8a57-73c53f8e7955,2025-09-13,1662.14,235.9
da004e6d-60bc-4fba-aff5-035cdf104667,4,1cf27a16-114c-45cd-b908-018c049149c1,600ad01a-ca64-4f8e-8501-c66e74e7e6fb,2025-09-13,1664.35,38.44
85f42f48-28a1-475e-b8e5-b509c7f43e85,1,4cd0e63e-90f4-4bd0-8709-2507caf7e3fa,a6682363-684b-42d2-b73c-8b03e0211f89,2025-09-16,4355.94,118.9
85f42f48-28a1-475e-b8e5-b509c7f43e85,2,29853ac9-e9f0-44b7-b707-6570aa86a936,5b5aa591-00eb-410b-9ca7-a8f2237e2d74,2025-09-16,1142.28,146.59
85f42f48-28a1-475e-b8e5-b509c7f43e85,3,14e49756-9e85-43c9-939f-3b729b2824be,30e024e2-4e56-4959-8735-96cf6038ab6b,2025-09-16,2447.82,268.24
85f42f48-28a1-475e-b8e5-b509c7f43e85,4,1cf27a16-114c-45cd-b908-018c049149c1,319e4f8a-8859-464f-bb80-14b752435503,2025-09-16,767.46,279.09
c8cc7741-b32e-4558-9ba3-efc9105943b9,1,05cbafb0-0de9-46b9-abd8-2107dedbdd99,76e99c83-f523-4182-a1fe-9a974bbce35a,2025-10-25,931.4,118.31
c8cc7741-b32e-4558-9ba3-efc9105943b9,2,d26b7fe7-c56e-44e0-890b-3391a346e420,7bac0e78-cc30-4f66-9f3a-e8273b01d320,2025-10-25,2315.81,66.3
c8cc7741-b32e-4558-9ba3-efc9105943b9,3,29853ac9-e9f0-44b7-b707-6570aa86a936,ab0adad3-a842-476f-b7b0-2c58f6b3e058,2025-10-25,1825.02,88.21
c8cc7741-b32e-4558-9ba3-efc9105943b9,4,f3e73fa7-f83e-4bd9-be96-dd46c1cb129a,af3e74dc-0ae4-4035-be7e-717b6338a0d8,2025-10-25,1712.66,19.31
0687c624-8ba8-43ef-b3e3-492a00e355ea,1,9a231254-e381-4bec-96b2-e6a1712cb76e,93a87efc-1ba3-49a2-a7b3-5f12757ab52f,2026-01-22,1438.99,42.22
0687c624-8ba8-43ef-b3e3-492a00e355ea,2,538d3edd-bc3b-4690-8867-798db4827a07,9ef0d512-ace2-4e22-a5b7-aeabc1ea3c06,2026-01-22,2354.39,131.28
0687c624-8ba8-43ef-b3e3-492a00e355ea,3,d26b7fe7-c56e-44e0-890b-3391a346e420,be8ca23c-c8b1-4597-892f-8950ef8f495f,2026-01-22,3813.68,73.76
be585c7b-55b0-4faf-8026-ca2d368a62a5,1,7952b8d8-9354-4fc4-b5fc-68672aff96f7,56eef6d0-05e0-4bb0-abce-84701312367a,2025-08-18,3038.0,238.97
be585c7b-55b0-4faf-8026-ca2d368a62a5,2,9de4c8fd-e664-4e7c-8c6d-9923c377faa2,117aa75c-8184-48b2-889f-214ef5be74fa,2025-08-18,3208.1,187.34
be585c7b-55b0-4faf-8026-ca2d368a62a5,3,baf76dfa-25ea-4927-92d8-98ab28280b24,6c5384c3-173d-47cb-b2a7-be93f4ac151b,2025-08-18,891.18,291.34
be585c7b-55b0-4faf-8026-ca2d368a62a5,4,2a3c22ca-1869-4224-a4e7-3472ac593ac6,c50278cf-f54d-4f66-b648-0e6925a66547,2025-08-18,4282.27,35.08
05e8d6f2-af2e-4614-8495-500aa199036c,1,877d488e-7de7-48f5-bd1c-ef61a80b3cc9,2e96b22a-25df-4885-8660-28569003c4d4,2025-11-09,4317.89,72.77
05e8d6f2-af2e-4614-8495-500aa199036c,2,5eb897a7-d092-4301-852f-a247fa759a62,b7e5f58a-5a92-4b24-96d0-1daab0bb2d58,2025-11-09,2393.77,144.2
05e8d6f2-af2e-4614-8495-500aa199036c,3,3e1d7b56-91ea-4eeb-9561-4d40223ea4ae,6502f6c3-6050-4157-82c7-afbf0d2bc546,2025-11-09,121.79,134.15
05e8d6f2-af2e-4614-8495-500aa199036c,4,2a3c22ca-1869-4224-a4e7-3472ac593ac6,374af6b4-975c-4b3d-9e96-63d3dd4d9cb0,2025-11-09,4369.36,81.87
ca3a46ef-f436-4de6-b9d0-6495462aefe2,1,666e825e-80a1-4ca6-83fd-ea71e69d63d6,8f93ee44-e6c3-4c03-85c6-633298de515c,2025-11-25,2918.36,268.63
ca3a46ef-f436-4de6-b9d0-6495462aefe2,2,68ba46f1-df12-4c26-abaa-3ff4eb2af9c8,e336b94a-1fe7-49ab-a686-58fe2a71aeb8,2025-11-25,2979.27,53.2
ca3a46ef-f436-4de6-b9d0-6495462aefe2,3,07b9d930-b2f3-4d94-9adf-1eef78b4d543,e2eced30-8642-4354-8789-1983fbec6ef7,2025-11-25,2889.82,11.47
ca3a46ef-f436-4de6-b9d0-6495462aefe2,4,148fffaf-dc10-469c-ae00-13878b38b25e,129d8ec4-5839-4070-ad61-b7ae3c0bbdc4,2025-11-25,4901.91,21.62
b36a791b-19cf-4a72-8f32-e7d3098b09dd,1,9d1c7e20-8d6c-4554-add2-87dd3aa025fc,056b7ee9-c1d3-4516-8d55-0c613e63e00f,2025-10-20,3680.71,156.22
b36a791b-19cf-4a72-8f32-e7d3098b09dd,2,76909d69-adbb-485a-8588-6d200f4e8af0,e7ef4d15-beb4-46e8-b05d-0c395878b240,2025-10-20,2157.2,124.35
b36a791b-19cf-4a72-8f32-e7d3098b09dd,3,1735ab06-02c8-4d30-937c-27316b2062b9,349d5faf-affe-4bab-bd00-6a87fc5191a3,2025-10-20,4058.1,212.03
b36a791b-19cf-4a72-8f32-e7d3098b09dd,4,2a4a7c16-202a-4409-9057-d3f720c6883f,302a90a6-07d7-4f8d-8eea-b2604c50c5e6,2025-10-20,535.1,153.63
506dcedb-79a0-4c04-9d75-6140cb59d55c,1,66e73614-3941-48ee-a1ab-04feb0e4b427,3203b632-df32-4451-83be-798a4545f216,2025-12-18,2814.51,13.6
506dcedb-79a0-4c04-9d75-6140cb59d55c,2,c845b660-a038-44b7-942a-310d9561c3b6,05f3b79d-c521-4c8a-b735-e6758a92fd4d,2025-12-18,3672.34,285.48
506dcedb-79a0-4c04-9d75-6140cb59d55c,3,b3e428f5-5e34-4c14-9588-d0b59cc28136,6fac0c96-00c0-45ba-94f1-176c61ef6845,2025-12-18,706.92,95.78
f97b124c-31e9-48f9-a9a3-a7060e2243cf,1,3bf2c3ba-acbd-4a75-979f-7467c61c2211,76d5a401-4073-48b5-aa25-89b24e11823d,2025-12-21,128.85,204.02
f97b124c-31e9-48f9-a9a3-a7060e2243cf,2,7952b8d8-9354-4fc4-b5fc-68672aff96f7,2dbf2aab-9674-4bfa-ae1e-d0b54584716e,2025-12-21,850.92,143.19
f97b124c-31e9-48f9-a9a3-a7060e2243cf,3,50c4cab4-a00b-4746-abfd-fc199d82c3a5,6790c484-d6d8-4ac0-8b81-8fe8194b9cbd,2025-12-21,2873.38,179.26
9976eb4b-1240-45ae-bac7-d637dbb924a0,1,2b4e75b6-5026-40a7-b5fa-46275e9d9192,de6e55e7-b1e4-4fdb-bce4-b451035e4c44,2025-11-25,2345.62,50.2
9976eb4b-1240-45ae-bac7-d637dbb924a0,2,aa7bdd5e-30dc-40ea-afef-4cb5affb86a1,73222cad-e8b4-48f0-92c7-00b3bf5d3326,2025-11-25,3530.52,63.63
9976eb4b-1240-45ae-bac7-d637dbb924a0,3,85095470-245d-492f-b748-9962553c2bb2,1cbd7270-ebe9-4ceb-84fb-29351b03bf3c,2025-11-25,4364.18,191.78
9976eb4b-1240-45ae-bac7-d637dbb924a0,4,e340b241-ec2f-4d4a-80ba-e65ceea5f938,db92e61d-2435-439b-843f-c670c7bd1683,2025-11-25,3534.32,10.4
506d30d6-badc-40f2-ad27-2c9ebab5a109,1,1735ab06-02c8-4d30-937c-27316b2062b9,28e6e640-8290-40a0-8126-275464524a26,2025-10-13,1955.15,210.32
506d30d6-badc-40f2-ad27-2c9ebab5a109,2,2a3c22ca-1869-4224-a4e7-3472ac593ac6,85c9dd7d-69f9-42bc-b74d-784b8cc4356e,2025-10-13,2678.06,96.01
506d30d6-badc-40f2-ad27-2c9ebab5a109,3,29853ac9-e9f0-44b7-b707-6570aa86a936,91a397f3-7dd3-4a90-b647-de3bda05e074,2025-10-13,3776.8,212.44
84d3ade1-f376-4479-9fac-4395c7363218,1,666e825e-80a1-4ca6-83fd-ea71e69d63d6,6b49790e-c7a5-4bae-92a0-0f4e3f62197f,2025-11-14,3949.07,33.48
84d3ade1-f376-4479-9fac-4395c7363218,2,4590f52b-f77b-40b3-bad5-b22cb0bf44fb,f3f16433-1de2-4ca3-a714-1d2f1cc4f656,2025-11-14,4410.19,223.37
84d3ade1-f376-4479-9fac-4395c7363218,3,538d3edd-bc3b-4690-8867-798db4827a07,82932ae9-4915-4d6a-b095-7e5ddae31666,2025-11-14,321.32,284.14
16b64e61-2e3e-48c2-9b7d-9fd0459aa478,1,9de4c8fd-e664-4e7c-8c6d-9923c377faa2,003f30c6-d1f8-4237-b843-fd5f49e5adb8,2025-12-07,4445.49,42.18
16b64e61-2e3e-48c2-9b7d-9fd0459aa478,2,60af839c-9587-431f-9305-2df2bf9a0872,8290809e-2030-44cb-880a-6d74022db722,2025-12-07,1859.67,189.55
16b64e61-2e3e-48c2-9b7d-9fd0459aa478,3,5eb897a7-d092-4301-852f-a247fa759a62,59f5a468-56b4-478a-b92c-2f7f0fc2b4ca,2025-12-07,1859.58,60.83
16b64e61-2e3e-48c2-9b7d-9fd0459aa478,4,9a231254-e381-4bec-96b2-e6a1712cb76e,a77ee27c-635f-4504-9f0a-c1eaeaf6e027,2025-12-07,2816.01,29.43
84e68c04-b652-4ad8-9064-146aedb5977e,1,14e49756-9e85-43c9-939f-3b729b2824be,74e91096-f31e-4bc8-a46c-af6b6b99c8d7,2025-11-24,735.11,107.13
84e68c04-b652-4ad8-9064-146aedb5977e,2,2a3c22ca-1869-4224-a4e7-3472ac593ac6,370c21be-b032-41b7-9e9e-35d83415c54a,2025-11-24,2721.19,198.22
84e68c04-b652-4ad8-9064-146aedb5977e,3,148fffaf-dc10-469c-ae00-13878b38b25e,d93d4856-7910-4436-ac16-ed7f664a7548,2025-11-24,3700.03,228.16
1c1bd6b5-fcb5-44c4-9671-406dae863272,1,d26b7fe7-c56e-44e0-890b-3391a346e420,d83db366-6ab6-4be1-a788-3fe52f29d2ef,2025-09-25,3778.21,230.66
1c1bd6b5-fcb5-44c4-9671-406dae863272,2,df3585f0-90b2-47be-b0ba-56a56f0774a8,8cd791e8-da85-424a-9746-8a799b018e8d,2025-09-25,1636.3,270.4
1c1bd6b5-fcb5-44c4-9671-406dae863272,3,49f59e4a-93d2-4516-b119-4b61251a576b,4e973e38-39c6-4b42-bab5-a1a001101cca,2025-09-25,2542.65,132.65
2c8a2efb-22ca-4b30-9bf5-3ab62bd62dbf,1,b3e428f5-5e34-4c14-9588-d0b59cc28136,f4cd4730-16c5-4205-b92a-a9b95ab171cb,2025-08-12,363.68,110.12
2c8a2efb-22ca-4b30-9bf5-3ab62bd62dbf,2,5e28b14a-9169-4ddf-ba5b-1e5d85e71ec4,64994a18-0bc4-47ed-97a4-9f725bdd98e4,2025-08-12,2456.82,162.74
2c8a2efb-22ca-4b30-9bf5-3ab62bd62dbf,3,c56ccc6d-ef52-4d66-b678-f82185c81192,72af1a52-a2c0-4c06-85c6-8a661ed2f84e,2025-08-12,657.41,215.85
aa4d63b6-3467-4604-8869-3935e4e8a9f4,1,2b4e75b6-5026-40a7-b5fa-46275e9d9192,6e64c89a-f934-48f9-b410-c217506e776a,2025-12-16,2287.29,116.76
aa4d63b6-3467-4604-8869-3935e4e8a9f4,2,538d3edd-bc3b-4690-8867-798db4827a07,d90a6a4d-e8e7-4102-97a8-86d9a70a73a5,2025-12-16,3382.87,211.03
aa4d63b6-3467-4604-8869-3935e4e8a9f4,3,cbcd9297-6f83-4c8b-bcce-98e772493495,7d7758bc-78db-43ff-a677-e7c1c4659247,2025-12-16,4891.52,266.11
aa4d63b6-3467-4604-8869-3935e4e8a9f4,4,4590f52b-f77b-40b3-bad5-b22cb0bf44fb,36c42fe9-4b7f-4424-a843-9155f5d3c2d2,2025-12-16,982.35,266.35
c193a1f4-39f4-4ed3-bccf-2eebed7de472,1,ad99e8e5-0526-4808-bbf6-8e21e92e9f53,1020e10d-ba8e-470a-b33b-bd9fb53d42ae,2025-10-11,446.84,270.4
c193a1f4-39f4-4ed3-bccf-2eebed7de472,2,95b6f794-5765-43ec-9dd0-b83a5736a2d6,0fe52186-d6e1-483f-8ac5-8c884c4d0a62,2025-10-11,1477.44,287.42
c193a1f4-39f4-4ed3-bccf-2eebed7de472,3,5e28b14a-9169-4ddf-ba5b-1e5d85e71ec4,f09bb9ce-9914-48da-81b2-c2dc25fc41f5,2025-10-11,591.36,90.02
16cb63a6-b4d3-4334-8e1a-a2e99185e800,1,5e28b14a-9169-4ddf-ba5b-1e5d85e71ec4,90e4c4b2-f5c0-4da5-8596-d6cc53eccf8f,2025-11-15,2506.83,263.75
16cb63a6-b4d3-4334-8e1a-a2e99185e800,2,9de4c8fd-e664-4e7c-8c6d-9923c377faa2,97963c99-6012-4145-99c5-524a446aab1f,2025-11-15,2627.4,191.91
16cb63a6-b4d3-4334-8e1a-a2e99185e800,3,6c18716e-3cac-4098-884d-28d3d9d2b6ff,fbbd7b5c-997a-4a0c-b731-eca4f98dd78e,2025-11-15,1501.19,291.18
c636b4d0-a447-4ffb-946b-79367fe3589a,1,60af839c-9587-431f-9305-2df2bf9a0872,f42d760b-26e0-414d-9051-3778f9fe722e,2025-09-20,2395.83,131.84
c636b4d0-a447-4ffb-946b-79367fe3589a,2,dea8ef1e-a834-431e-98de-5704dc010caf,6c1632d3-bbd8-43b2-8081-0a83ee3975d8,2025-09-20,3701.66,16.23
c636b4d0-a447-4ffb-946b-79367fe3589a,3,ed83b3a9-5d1a-4648-b158-ace2876af70d,7fc6f32a-baab-42ae-9089-60133912d2d2,2025-09-20,985.85,16.39
6899e74d-1be9-4e5d-9004-05ad599377c8,1,ffb7cd59-6673-44f6-8e01-db39aaac6be5,7a4928da-4064-4a56-bbdd-b4c147eba1ff,2025-09-05,4182.99,160.69
6899e74d-1be9-4e5d-9004-05ad599377c8,2,4590f52b-f77b-40b3-bad5-b22cb0bf44fb,ff7486c8-effa-4beb-928f-3287fc3d04d4,2025-09-05,1712.59,177.82
6899e74d-1be9-4e5d-9004-05ad599377c8,3,310c8a40-eeb5-4155-a9a3-ce2dd6ff6355,117d2769-2b56-4391-b2d1-83dc10daaa26,2025-09-05,3296.01,238.18
d03a7e35-5632-49f9-80a6-bbfc7aaea6ce,1,50c4cab4-a00b-4746-abfd-fc199d82c3a5,b5d5e1f0-331f-4e52-a6e8-482233b959f1,2025-11-30,2987.12,212.09
d03a7e35-5632-49f9-80a6-bbfc7aaea6ce,2,e3788610-35d5-4ee0-a7a8-01133c598591,adc4a462-4dfc-439a-ad58-e94f1b40331d,2025-11-30,4217.44,139.12
d03a7e35-5632-49f9-80a6-bbfc7aaea6ce,3,59377202-6bdc-4e24-9d8c-5d968fe24295,3c48a8c7-5468-4f0d-a0f2-9d192ee46edc,2025-11-30,1555.21,48.27
d03a7e35-5632-49f9-80a6-bbfc7aaea6ce,4,25f8775c-4d0d-4853-b042-1539e70bc531,b17b0920-e52d-4bb0-a5c4-79849b055f86,2025-11-30,3957.27,59.8
460e414d-0265-4288-ab09-856fe1cb6d6d,1,c3288fb0-5fa8-4c7b-942a-327acbe4ba80,59fcac02-84f1-41d7-8aec-30cdd5f779e1,2025-09-25,1172.57,117.85
460e414d-0265-4288-ab09-856fe1cb6d6d,2,aa7bdd5e-30dc-40ea-afef-4cb5affb86a1,c33c4e97-bdde-4914-a5db-1c2c1bc3ce46,2025-09-25,1476.32,255.2
460e414d-0265-4288-ab09-856fe1cb6d6d,3,95b6f794-5765-43ec-9dd0-b83a5736a2d6,582e32d1-066a-4824-963f-6ce36e1f30d2,2025-09-25,784.27,92.47
460e414d-0265-4288-ab09-856fe1cb6d6d,4,5e28b14a-9169-4ddf-ba5b-1e5d85e71ec4,76dea727-b365-406f-a226-9e05d60ff2c5,2025-09-25,4783.26,189.4
1af41a29-3936-429f-b604-2f111d727cbc,1,233631c2-199f-4402-aeff-fa89310b938e,8f0f57ed-222a-4858-b541-3af9326a6a11,2025-12-02,3573.47,92.72
1af41a29-3936-429f-b604-2f111d727cbc,2,05cbafb0-0de9-46b9-abd8-2107dedbdd99,8357650e-0fc9-47fa-97fa-dcf26ac6b07a,2025-12-02,4867.37,253.41
1af41a29-3936-429f-b604-2f111d727cbc,3,e8efc945-e372-4798-a5b6-7cd4532fdca3,a5fd525d-62c2-4383-a3e7-e5ad5f708e24,2025-12-02,3479.65,203.24
2c1a2a1f-328a-4104-b0b5-0477822a29f4,1,9a231254-e381-4bec-96b2-e6a1712cb76e,0c85ad29-537e-471e-94cc-4c3f5b89e3a9,2025-08-12,848.21,43.91
2c1a2a1f-328a-4104-b0b5-0477822a29f4,2,4590f52b-f77b-40b3-bad5-b22cb0bf44fb,563c0103-9500-45bf-ba95-b0a22a84f7cb,2025-08-12,4969.18,176.61
2c1a2a1f-328a-4104-b0b5-0477822a29f4,3,1735ab06-02c8-4d30-937c-27316b2062b9,e0c3939a-c24a-4665-ad24-ef03c172f9a6,2025-08-12,2232.4,117.2
9cffa722-50df-4f3b-a1b2-6d4a7f75e2a7,1,7d8cea90-baf0-49e1-950d-b14f23518461,0f6d3cb1-6c06-466b-ad43-027d74af565a,2026-01-01,2834.31,20.06
9cffa722-50df-4f3b-a1b2-6d4a7f75e2a7,2,aa7bdd5e-30dc-40ea-afef-4cb5affb86a1,ef04324d-bfe6-4b86-ad05-d94881cd455b,2026-01-01,1618.87,109.72
9cffa722-50df-4f3b-a1b2-6d4a7f75e2a7,3,3bf2c3ba-acbd-4a75-979f-7467c61c2211,4ff4cf35-af04-4da9-a553-67f6cfe1d722,2026-01-01,1895.93,166.56
9ecbdca8-ae88-4acc-9072-790b8c3b16ee,1,4cd0e63e-90f4-4bd0-8709-2507caf7e3fa,66c88393-ee56-4b54-ac3a-e9cf0de3f68a,2025-11-22,2691.53,45.23
9ecbdca8-ae88-4acc-9072-790b8c3b16ee,2,68ec3f34-235b-44ec-8f2d-446f389992e5,19bb9b23-a61c-4489-b1fd-f01b062645b6,2025-11-22,173.38,280.01
9ecbdca8-ae88-4acc-9072-790b8c3b16ee,3,ed83b3a9-5d1a-4648-b158-ace2876af70d,7ac71490-c6bb-4648-b8fb-54bccca090e2,2025-11-22,3854.16,284.86
f43353ab-3962-4679-a957-7beefee8abb6,1,df3585f0-90b2-47be-b0ba-56a56f0774a8,5748060b-1519-4ee9-b734-4b19db96dd31,2025-09-04,822.46,291.34
f43353ab-3962-4679-a957-7beefee8abb6,2,53615758-16f0-4d0f-8c58-f059fce03ea5,385c2228-2f06-432d-b2b5-16621fddc3f1,2025-09-04,2753.42,157.15
f43353ab-3962-4679-a957-7beefee8abb6,3,66e73614-3941-48ee-a1ab-04feb0e4b427,6474c919-5652-439e-ba60-9ebcf4386f74,2025-09-04,3253.86,95.71
f43353ab-3962-4679-a957-7beefee8abb6,4,21f16936-613a-4a41-9210-50af9edeb08a,1c632146-55fa-4769-81f3-54c3131c8b7a,2025-09-04,4485.09,291.19
12dad459-1a51-4565-b616-ec78859841e0,1,4590f52b-f77b-40b3-bad5-b22cb0bf44fb,2e2769af-fe97-42ea-a7a9-879fbd0e2335,2025-09-23,4007.9,221.28
12dad459-1a51-4565-b616-ec78859841e0,2,1cf27a16-114c-45cd-b908-018c049149c1,35c30a66-3acc-454b-9c3c-094d72653327,2025-09-23,4615.35,108.22
12dad459-1a51-4565-b616-ec78859841e0,3,68ec3f34-235b-44ec-8f2d-446f389992e5,15de562e-3a24-4250-bffa-948b651663ba,2025-09-23,605.96,148.9
ea63346b-0663-4a97-a68b-c6541e4fef74,1,68ba46f1-df12-4c26-abaa-3ff4eb2af9c8,bfe513d2-e0c7-4f03-aa68-45a412d463e9,2026-01-17,740.15,169.78
ea63346b-0663-4a97-a68b-c6541e4fef74,2,dea8ef1e-a834-431e-98de-5704dc010caf,6ca7b289-dab7-47f5-b15a-2a97deddc4a3,2026-01-17,1575.01,126.47
ea63346b-0663-4a97-a68b-c6541e4fef74,3,2a4a7c16-202a-4409-9057-d3f720c6883f,cae54069-e85e-4c05-a3df-ef463d126241,2026-01-17,4212.34,139.33
9f4f3d90-332e-4377-84a7-efe159c727c1,1,5739bbc7-fd91-40cd-92a1-7a87559c9d3d,74ba47bb-64c4-4a7f-8d72-9e33e5aed3c7,2026-01-08,1665.51,186.36
9f4f3d90-332e-4377-84a7-efe159c727c1,2,43d27e38-d3f8-469d-8d3f-6cc774208e76,ec63ae50-8575-44fa-b075-240926da87ae,2026-01-08,1015.99,162.67
9f4f3d90-332e-4377-84a7-efe159c727c1,3,df3585f0-90b2-47be-b0ba-56a56f0774a8,abf2920e-1fdc-4609-b1d5-30f05cb2121f,2026-01-08,3917.35,232.46
acb92674-f825-47c1-91f3-55d095eb0bab,1,68ec3f34-235b-44ec-8f2d-446f389992e5,919b5c7f-73ce-40c9-a97c-f1ae24a37360,2025-10-18,161.62,166.14
acb92674-f825-47c1-91f3-55d095eb0bab,2,aa7bdd5e-30dc-40ea-afef-4cb5affb86a1,ee8f410d-6394-4a30-ac23-b24525093e82,2025-10-18,2255.02,204.75
